,Zipcode,Sqrt_MSE
5734,75214,12883.425265836146
5735,75215,52692.731341610874
5736,75216,13285.999638346062
5737,75217,5080.841288007389
5738,75218,56185.548863878656
5739,75219,50947.590312239554
5740,75220,161636.1436671779
5741,75224,19120.17450526934
5742,75225,172937.65747753665
5743,75227,8228.053786160039
5744,75228,16424.820888872764
5745,75229,43395.44246156282
5746,75230,61270.06123585364
5747,75231,56806.53267415844
5748,75234,25237.611213218534
5749,75235,30786.5756868239
5750,75238,85716.01924078508
5751,75243,26073.00099413715
5752,75244,32967.1885923164
5753,75248,50274.74280886786
5754,75252,52134.784804236115
5755,75254,66792.64187437961
5756,75287,36969.86163593184
5757,75402,8670.458900550337
5758,75407,9316.94998471233
5759,75418,54127.53131175996
5760,75455,19856.43283547023
5761,75460,27233.552818323857
5762,75462,27399.533217919598
5763,75482,39646.41511939896
5764,75494,25119.660759738756
5765,75501,18649.307436773262
5766,75503,47549.129198803086
5767,75551,18422.48867709378
5768,75601,19321.272190474236
5769,75602,20940.149119678983
5770,75604,35017.53943187209
5771,75605,188428.056241354
5772,75633,82614.36561757998
5773,75644,50504.757886779975
5774,75645,35521.9845554009
5775,75647,33246.99590590184
5776,75652,45774.9387639268
5777,75654,33100.84959318747
5778,75657,64327.333676608025
5779,75662,32171.97560678658
5780,75670,18727.328164487615
5781,75672,21940.125669358094
5782,75686,22474.515642487397
5783,75701,39968.34708044928
5784,75702,111956.83301843258
5785,75703,22188.56258506486
5786,75707,32023.21556841153
5787,75709,296115.18374576647
5788,75751,52481.202931570224
5789,75752,79128.33970855978
5790,75757,47203.85969840013
5791,75758,18986.609751502434
5792,75762,38968.092761212596
5793,75765,23744.80727903925
5794,75766,27833.23532479006
5795,75771,33911.258675038705
5796,75773,20436.747692804147
5797,75785,53667.535544402715
5798,75801,39298.572643896514
5799,75835,28377.452200396798
5800,75862,56027.513293660304
5801,75901,32840.7534555765
5802,75904,62327.53862485224
5803,75931,24789.774688644648
5804,75935,64577.04035303311
5805,75948,75983.0031579474
5806,75951,9176.95630307695
5807,75961,107043.5071987068
5808,75964,102055.65525542432
5809,75965,43222.52499098176
5810,75979,10733.332089235608
5811,76008,17710.49323081782
5812,76016,16695.72969981433
5813,76020,66542.45048074608
5814,76028,16204.26685453524
5815,76031,41576.19296530823
5816,76033,17259.957190928537
5817,76034,83008.89046110008
5818,76036,9680.629759797645
5819,76048,44013.94348452247
5820,76049,65199.826701416336
5821,76051,7060.886496721575
5822,76052,74493.41089642642
5823,76058,32775.876460973675
5824,76063,83406.88810894001
5825,76065,46484.84197589212
5826,76067,17038.740419217043
5827,76082,60281.74924905671
5828,76086,16382.902158255563
5829,76087,30578.99695671019
5830,76088,57820.23660101249
5831,76092,107163.54445096606
5832,76102,91765.84229071568
5833,76104,13329.619546967586
5834,76107,31548.05242062441
5835,76108,37583.312219712636
5836,76109,105014.8156982596
5837,76110,16675.474442612944
5838,76112,10436.009551372324
5839,76114,65073.22045769902
5840,76116,8425.694347636452
5841,76123,21920.3195261757
5842,76126,22629.98446726027
5843,76131,29790.838428788513
5844,76133,13915.845762468532
5845,76137,16350.233295226306
5846,76179,16825.38168120958
5847,76180,23013.971773969282
5848,76182,55403.41641011873
5849,76207,45533.66509341315
5850,76210,33731.93101855697
5851,76226,59129.19915789839
5852,76227,38246.431852775924
5853,76234,60664.90531957059
5854,76240,54997.86412505963
5855,76244,40394.3726064131
5856,76247,40740.90482415163
5857,76248,35554.805896158396
5858,76262,88875.13943421724
5859,76308,23308.607394276503
5860,76309,39560.26393293789
5861,76401,31867.59065984836
5862,76449,104646.47884616927
5863,76450,24034.330616010444
5864,76502,22495.943750409013
5865,76513,40218.59969868024
5866,76522,42042.87656296367
5867,76528,15356.504818317573
5868,76542,15468.423407769838
5869,76548,19278.7217073141
5870,76549,18263.529117113107
5871,76550,103334.2898274595
5872,76692,118529.56977596537
5873,76705,74526.63116173717
5874,76706,31626.135336240888
5875,76707,19883.92856517838
5876,76708,33016.32947753353
5877,76710,78585.12682439062
5878,76712,46814.766871703934
5879,76801,21430.768435663365
5880,76834,18439.503386171607
5881,76901,19798.37110501926
5882,76903,14897.06482689633
5883,76904,56215.46919947167
5884,76950,13525.67942451659
5885,77002,22536.71573271023
5886,77003,13749.167881802146
5887,77004,1892.804353772545
5888,77005,87598.68912929119
5889,77006,18099.397841857153
5890,77007,10852.92146518112
5891,77008,18519.492827955415
5892,77009,7060.785861996308
5893,77011,28030.306958251833
5894,77015,10285.524423072964
5895,77016,33569.68178780298
5896,77018,26872.32924138634
5897,77019,34547.2650445927
5898,77020,16852.92816259902
5899,77021,7837.005174928723
5900,77022,13755.226886291224
5901,77023,15376.805679552814
5902,77024,97001.87458232603
5903,77025,17649.87344902874
5904,77026,7746.5147533827085
5905,77027,87677.93599739451
5906,77030,67412.18277914537
5907,77033,4533.272931354801
5908,77035,7997.665245545579
5909,77036,6024.342504303441
5910,77040,23144.23334445514
5911,77041,34440.49556455983
5912,77042,34959.7363831023
5913,77043,4572.435313044084
5914,77044,24552.245536738134
5915,77045,23817.8950798372
5916,77047,26344.80663766233
5917,77049,6817.233818216553
5918,77051,6205.042240845126
5919,77054,6670.464714675514
5920,77055,22069.730205362845
5921,77056,141602.6770059473
5922,77057,38910.49919991935
5923,77058,53382.66655631114
5924,77059,44748.18272415234
5925,77061,15231.585914932932
5926,77062,14859.942505383071
5927,77063,81694.40853378805
5928,77064,14857.790728145497
5929,77066,45111.77108518682
5930,77069,12612.574418245726
5931,77070,12667.63030774004
5932,77071,18470.563982721385
5933,77072,17080.663591416167
5934,77073,17836.215997354637
5935,77074,11639.242257431984
5936,77075,21007.49128516416
5937,77077,25093.883597225376
5938,77079,51997.951794785695
5939,77080,26985.260191155376
5940,77081,42744.99883766092
5941,77082,127869.55965114436
5942,77083,11061.908853837134
5943,77084,26728.393616737783
5944,77088,8023.238610312935
5945,77089,21551.08008640314
5946,77090,22078.70329527917
5947,77091,11789.0478740592
5948,77092,7447.007509435804
5949,77095,27593.065072135927
5950,77096,16523.369843221957
5951,77098,45170.91986051154
5952,77099,38692.37958201642
5953,77301,12693.02163660576
5954,77302,14961.392710708877
5955,77303,34101.008700552724
5956,77304,10853.309367371825
5957,77316,29480.152918710486
5958,77318,33349.51586659188
5959,77320,25364.05732066895
5960,77327,10593.098305868136
5961,77328,16296.090987764786
5962,77331,34932.99586135893
5963,77336,19659.88442014449
5964,77338,17713.72621817831
5965,77339,37039.74609172715
5966,77340,17480.183866278665
5967,77345,30519.691344434916
5968,77346,10121.760877346422
5969,77351,20395.843349672803
5970,77354,12765.91198274701
5971,77355,85686.64854727755
5972,77356,35360.82675111531
5973,77357,5949.061229266178
5974,77360,17493.72338298256
5975,77362,86386.3933999989
5976,77364,71325.50503814845
5977,77365,41703.27115570876
5978,77372,27684.0219342271
5979,77373,23156.99948582851
5980,77375,27560.834778433036
5981,77377,22196.892411626588
5982,77378,22431.665150346667
5983,77379,10536.965591823198
5984,77380,150281.65368511458
5985,77381,72687.80684514812
5986,77382,143410.46550725395
5987,77384,18673.108243784525
5988,77385,14437.042971870313
5989,77386,25020.965094621744
5990,77388,14989.110424085522
5991,77389,18459.085489035668
5992,77396,10306.355433539302
5993,77401,24161.3750908678
5994,77406,15425.7000835656
5995,77407,7320.515383835345
5996,77414,20877.784212077997
5997,77422,41773.5837931668
5998,77423,16972.837604143064
5999,77429,17993.95095919142
6000,77433,20957.12400875423
6001,77437,22510.67397555489
6002,77441,35467.77255763336
6003,77445,48914.86335470716
6004,77447,16918.810438052442
6005,77449,9568.081844949358
6006,77450,13589.590273729698
6007,77459,17913.5483515281
6008,77461,60153.22993088271
6009,77465,43201.33384801
6010,77469,24785.682477609113
6011,77471,27221.722945561378
6012,77474,22160.49874459189
6013,77478,63589.082204347156
6014,77479,33465.21608035412
6015,77486,25324.681722562862
6016,77488,20508.676034790205
6017,77489,25434.233156245944
6018,77493,21349.055019611318
6019,77494,12104.665888393967
6020,77498,12056.875530415695
6021,77502,10324.825191684664
6022,77510,24224.759961057767
6023,77511,17366.141832753696
6024,77514,80037.79726367097
6025,77515,6899.221580966512
6026,77518,29837.079867568435
6027,77520,15249.373780064792
6028,77521,11524.571134856698
6029,77523,21269.256520270406
6030,77530,23464.434442691778
6031,77531,17005.498872713026
6032,77532,9503.70545085455
6033,77535,22953.413694823153
6034,77536,18015.95756362108
6035,77539,18408.812587538036
6036,77541,21493.628162148445
6037,77545,34313.964695481896
6038,77546,19726.797389175732
6039,77550,15324.512195700207
6040,77551,14406.848231483033
6041,77554,41413.44067042746
6042,77563,19132.313109602277
6043,77565,94278.14010481468
6044,77566,17189.76269304195
6045,77568,23144.667131516344
6046,77571,8063.6964976611525
6047,77573,23707.575317274433
6048,77575,38174.60140043044
6049,77578,18546.58793001049
6050,77581,9984.882339149277
6051,77583,33447.0243253252
6052,77584,24238.871594807737
6053,77586,12653.68737608833
6054,77590,9521.386722078472
6055,77591,9311.685202557268
6056,77611,50771.84535669173
6057,77612,59770.97760446694
6058,77619,8666.018739484301
6059,77627,36316.22838641832
6060,77630,28433.982749942148
6061,77632,9398.350590009308
6062,77640,28712.492639494223
6063,77642,56812.790040680324
6064,77650,23048.217402789804
6065,77651,20605.012643209928
6066,77656,44154.03797087573
6067,77657,46239.20159760439
6068,77659,21114.177329292033
6069,77662,7731.575527852053
6070,77705,21444.645827529363
6071,77706,26345.34956099522
6072,77707,29421.122621305774
6073,77708,9211.944534590146
6074,77713,49703.248743217286
6075,77801,31189.57615656279
6076,77802,41430.62600830086
6077,77803,12008.98759407036
6078,77807,211245.17778140906
6079,77808,24205.850404864585
6080,77833,22049.42010566001
6081,77840,97900.02990782697
6082,77845,49293.138691360014
6083,77868,49283.78098774085
6084,77901,14914.578546618568
6085,77904,4857.237793684866
6086,77905,5989.318683698628
6087,77954,33763.652052339094
6088,77979,59187.08671980041
6089,77982,172247.99970455526
6090,77995,62274.096122323426
6091,78003,90077.658690268
6092,78006,43918.425671189936
6093,78015,11068.923279704
6094,78023,52638.75357294539
6095,78024,269799.00338070985
6096,78028,50054.37649130814
6097,78041,72581.4447447611
6098,78043,20257.464641645067
6099,78045,23403.430052103
6100,78046,7718.919034092779
6101,78064,59567.02959331877
6102,78070,46041.00584980155
6103,78102,52135.512929610515
6104,78108,16713.982486198525
6105,78109,23009.665486498605
6106,78114,29009.221105575944
6107,78121,21910.745754035965
6108,78123,367329.36492331856
6109,78124,34574.139670411176
6110,78130,20155.578765525333
6111,78132,40207.36178475625
6112,78133,44611.578430149195
6113,78154,76979.79174109848
6114,78155,35404.00553291963
6115,78163,78794.35131621515
6116,78201,9457.607094600293
6117,78202,27786.065391166307
6118,78204,44389.66830929054
6119,78207,14342.988255913362
6120,78209,17810.21822499581
6121,78210,4791.876384271164
6122,78212,18194.802621561743
6123,78213,46862.20744104583
6124,78216,21511.770130308843
6125,78217,18659.310141175345
6126,78218,14350.051236621899
6127,78220,20128.570844477556
6128,78221,17011.02446412232
6129,78222,6374.934105694301
6130,78223,17002.890656186428
6131,78228,14449.705151108585
6132,78229,20021.070179538496
6133,78230,9441.017864194519
6134,78232,26613.92052598719
6135,78233,7559.532910137001
6136,78239,10495.528319018846
6137,78240,7471.846954721166
6138,78244,9223.826109814292
6139,78245,35905.64489647896
6140,78247,17483.167636914513
6141,78249,25037.12872401035
6142,78250,14062.984944617241
6143,78251,9256.47999957763
6144,78252,8857.223691536063
6145,78253,40108.95581437181
6146,78254,48013.99994292321
6147,78255,29999.660135372145
6148,78257,290738.6576601
6149,78258,24103.367884977335
6150,78260,56641.29529451966
6151,78261,29897.344260462076
6152,78332,22722.639974552996
6153,78336,65166.72238619461
6154,78362,17799.758371974207
6155,78363,35962.964935462485
6156,78373,70735.29721450715
6157,78374,12803.98491688225
6158,78380,50948.877746026286
6159,78382,17401.913462989207
6160,78404,12338.87247412004
6161,78410,9805.258034319535
6162,78411,32301.678870350148
6163,78412,25095.05456969684
6164,78413,28152.59987082151
6165,78414,11732.442841780927
6166,78415,23130.059496796035
6167,78418,9736.08860950614
6168,78501,9958.019274950304
6169,78503,22647.7786455501
6170,78504,8918.636601161152
6171,78516,7556.0023855410645
6172,78520,26127.091321714684
6173,78521,10036.63691195937
6174,78526,11321.50345007437
6175,78537,36130.90609616562
6176,78539,16370.482319965906
6177,78541,62394.17620024766
6178,78542,40088.65790070018
6179,78550,16164.94938205452
6180,78552,20116.832499541473
6181,78566,171312.73943528536
6182,78570,24075.087132045388
6183,78572,4758.4750532384205
6184,78573,49306.57109120269
6185,78574,29914.41668069692
6186,78575,345660.3428621078
6187,78577,23778.424484293457
6188,78578,26013.6043595011
6189,78582,14009.636367930992
6190,78586,38283.503246658714
6191,78589,17059.86317124703
6192,78596,14433.211363278258
6193,78597,69877.1620696852
6194,78602,44290.48140320881
6195,78606,35817.48190986507
6196,78610,56830.002558054795
6197,78611,166085.75236129743
6198,78620,90791.02695704826
6199,78624,69074.29272134182
6200,78626,16078.73141949873
6201,78628,15472.846304389255
6202,78629,26334.12941128336
6203,78633,132874.06976231004
6204,78634,38072.100889042275
6205,78639,224286.56750960485
6206,78640,53688.04302617232
6207,78641,47051.699890305965
6208,78642,48787.129963581174
6209,78643,53058.24205957056
6210,78645,25241.626920869756
6211,78654,58183.108013492754
6212,78657,193571.51625725435
6213,78660,43008.50963740056
6214,78664,32451.839493263436
6215,78665,11755.652600825695
6216,78666,254988987.89988407
6217,78669,16291.502251433114
6218,78676,105490.05771466372
6219,78701,71211.13764837761
6220,78702,51647.55196821316
6221,78703,349842.48632773454
6222,78704,128427.15972267972
6223,78705,33345.96838001258
6224,78723,19478.568174301185
6225,78731,236913.63751019075
6226,78734,26167.96277738292
6227,78738,109837.2468399555
6228,78745,40272.37466869838
6229,78746,242003.01030774968
6230,78801,46079.350093405315
6231,78840,18034.21684359802
6232,78852,8325.187160294054
6233,78934,63281.1270223505
6234,78945,33886.65453261837
6235,79007,14281.204992332185
6236,79015,27108.611943870816
6237,79022,16203.900997120176
6238,79029,11435.91561679422
6239,79045,24567.343066548707
6240,79065,14918.083563441061
6241,79072,38419.91972023376
6242,79106,8359.702044889136
6243,79109,45581.017960313155
6244,79118,49555.18408383759
6245,79119,25121.726627685228
6246,79124,19928.52530205491
6247,79360,23754.09757029719
6248,79382,25200.318784379688
6249,79407,21637.75188338937
6250,79410,17976.209244699254
6251,79413,79823.90651329403
6252,79416,29551.57099363734
6253,79423,29202.151129998354
6254,79424,14775.446162514238
6255,79512,6996.780004130086
6256,79549,18577.260500381006
6257,79556,22311.038658622514
6258,79601,55644.458580869665
6259,79602,31002.04127401925
6260,79605,19400.361802550702
6261,79606,7363.662015089738
6262,79701,7469.945771771083
6263,79703,13521.100593239978
6264,79705,29428.371264869435
6265,79706,12335.027537391725
6266,79707,13434.798061205729
6267,79714,13540.14635875821
6268,79720,12941.734365524655
6269,79761,5676.540925715764
6270,79762,24772.390411843015
6271,79763,14480.891158177405
6272,79765,11997.293365749281
6273,79830,13555.589836269164
6274,79843,38302.7703596283
6275,79902,23336.257225137015
6276,79912,21008.124943914594
6277,79924,9812.648747819221
6278,79927,17512.561930264426
6279,79928,7958.6649688717425
6280,79932,51838.624457250626
6281,79934,14633.819482319079
6282,79936,12055.895604024157
6283,79938,17063.538834419687
6284,80007,75366.67239695387
6285,80011,27723.13341571266
6286,80012,17327.76269634854
6287,80013,22343.34814781892
6288,80014,37325.25481886907
6289,80015,70718.1939117149
6290,80016,26556.693392420188
6291,80017,40105.13451030821
6292,80020,48872.414945169505
6293,80022,66223.30949619084
6294,80023,86991.82129360343
6295,80026,28441.8144199374
6296,80027,41494.579211363176
6297,80104,85726.07879088506
6298,80107,32943.974913439066
6299,80108,199058.25675662636
6300,80109,64769.12701360079
6301,80111,104518.00222305919
6302,80112,52809.44769066327
6303,80113,156091.2741700062
6304,80123,30330.556888887422
6305,80124,362411.9822856593
6306,80125,386456.91486838664
6307,80127,73216.34070376592
6308,80132,15767.880724526776
6309,80134,38614.97413501839
6310,80138,51789.09624445095
6311,80202,32542.383511820986
6312,80203,28494.604500468577
6313,80204,19432.001635885972
6314,80205,43457.8069880043
6315,80206,330453.10486613057
6316,80209,62071.572667322274
6317,80210,55919.92999412931
6318,80211,30482.09583376715
6319,80212,27745.254848634206
6320,80218,68308.15350982326
6321,80219,9966.834072852773
6322,80220,288625.8995136301
6323,80221,45987.522087314755
6324,80229,41824.82112475711
6325,80231,134949.62693380547
6326,80237,75657.3289524775
6327,80247,49729.96706338163
6328,80301,82993.43015434779
6329,80302,97552.90025639735
6330,80303,91947.78364908691
6331,80304,257670.65801773427
6332,80401,156778.09760429093
6333,80403,240680.29495165322
6334,80424,118064.86122349101
6335,80435,7950.082557196126
6336,80439,90736.09370627122
6337,80440,45986.6714496686
6338,80443,93950.9956573056
6339,80446,69141.76332206595
6340,80447,68646.67463152151
6341,80487,246590.48001572886
6342,80498,98598.37706591735
6343,80501,34745.60894041548
6344,80503,70748.67910066339
6345,80504,25407.130249219415
6346,80513,22520.1007642339
6347,80516,41754.20943730309
6348,80517,94516.38056544586
6349,80521,67271.24290299803
6350,80524,17412.898249625483
6351,80525,48322.24512739773
6352,80526,23200.381189122058
6353,80528,80407.5596721753
6354,80534,42536.25146947162
6355,80537,17871.310292277885
6356,80538,31325.904711905896
6357,80547,27736.830970917956
6358,80549,10357.254823851052
6359,80550,41257.32732818561
6360,80601,23579.07423858221
6361,80602,111077.00726414054
6362,80631,34145.6215141519
6363,80634,28431.788941252973
6364,80701,14536.944771987753
6365,80831,36944.695550770724
6366,80863,38645.292093986485
6367,80904,77994.01523812878
6368,80905,60131.24106401363
6369,80906,124198.38035417232
6370,80908,38700.943665670624
6371,80918,63816.21810541868
6372,80921,51235.23903581339
6373,80924,55133.57315813205
6374,80925,17196.2237297955
6375,81001,38248.18117630525
6376,81004,15720.791582686516
6377,81005,28634.950421718077
6378,81007,15138.61507573645
6379,81055,53607.62985215995
6380,81069,131026.12806154265
6381,81082,61424.977924459985
6382,81089,47375.84175968318
6383,81122,66664.1510211996
6384,81147,24025.536223495248
6385,81154,38223.00605147043
6386,81201,52412.68203536388
6387,81211,345915.7925892373
6388,81212,17531.94884995174
6389,81223,73635.05580112261
6390,81224,182884.97450355208
6391,81225,111832.75904267807
6392,81230,247019.36986364014
6393,81252,139256.54865020872
6394,81301,93937.74790369446
6395,81303,128212.11146973442
6396,81321,20645.098469056233
6397,81323,187320.53340182986
6398,81328,99260.68654666161
6399,81401,68710.29326787603
6400,81403,62412.1270476153
6401,81413,37786.96596004918
6402,81416,83808.06045304064
6403,81423,348916.62120822264
6404,81430,124475.13305090269
6405,81432,110811.69986714318
6406,81435,240645.53031730137
6407,81503,40682.73204766898
6408,81504,5984.741040981057
6409,81505,150125.66125709776
6410,81506,41446.42143575796
6411,81507,42309.9415693096
6412,81520,49355.382626642226
6413,81521,69997.8558381385
6414,81601,66475.07975917181
6415,81611,666988.4166606705
6416,81615,287526.3026348328
6417,81620,7074.575233741417
6418,81621,550169.9494921669
6419,81623,81187.56300173012
6420,81625,7482.392507442424
6421,81632,857107.582044644
6422,81635,39713.257029028435
6423,81641,93050.50672328501
6424,81647,52087.96520253209
6425,81650,31044.63049732619
6426,81652,80310.94772246522
6427,81657,281231.43379508745
6428,82001,23731.51957077233
6429,82007,28602.84142671021
6430,82009,28733.945610394585
6431,82070,22047.379741911955
6432,82201,73249.69550901739
6433,82240,23439.470397383804
6434,82301,6399.850861907143
6435,82401,83293.94313857135
6436,82414,141031.7658764794
6437,82435,73080.98705926762
6438,82443,22114.871921122507
6439,82501,36436.26625580069
6440,82513,67305.02579430619
6441,82520,33862.06848809485
6442,82601,15753.334146342588
6443,82604,23440.555726993498
6444,82609,45432.15535876673
6445,82633,22408.70883666781
6446,82716,6492.910001497502
6447,82718,41049.19516927309
6448,82801,50103.3090064586
6449,82834,12885.410123683101
6450,82901,6867.735287159235
6451,82930,34519.74748656272
6452,82935,17755.71393827715
6453,83001,362414.68386197416
6454,83025,90251.02772940524
6455,83101,34344.653456774504
6456,83113,37843.445920286074
6457,83201,75873.93519133692
6458,83221,59058.26975530121
6459,83301,6401.059662492578
6460,83333,700152.8004485174
6461,83340,705970.1513516089
6462,83353,531325.3489001961
6463,83401,39961.45292665826
6464,83429,92600.40774107058
6465,83440,70935.23358843681
6466,83501,13778.398037590863
6467,83536,31294.606312889024
6468,83605,40418.99647995409
6469,83607,36670.94788266847
6470,83615,50240.36985386074
6471,83616,48578.23783004607
6472,83617,131024.97963604327
6473,83634,22598.313148793335
6474,83638,150489.67153915137
6475,83642,25214.274971411007
6476,83646,10675.590978575403
6477,83651,39164.1461130388
6478,83686,28040.957225490027
6479,83687,16955.01139474971
6480,83702,62860.280864935296
6481,83704,10849.026195650964
6482,83706,31521.792112561732
6483,83709,32351.475147690053
6484,83805,25358.817457519242
6485,83814,171661.0880421201
6486,83833,167088.5591216362
6487,83835,135710.43482183723
6488,83843,27253.516480443035
6489,83854,38318.79060115878
6490,83860,362202.26534148026
6491,83864,136264.65542325223
6492,84003,195246.60162916768
6493,84005,35233.389754667376
6494,84009,50361.37770682871
6495,84010,49117.511100873555
6496,84015,73454.66636494001
6497,84020,108071.80982718986
6498,84032,128007.3250155737
6499,84036,181988.09619956766
6500,84043,80997.0347291037
6501,84045,48923.90155474599
6502,84049,47364.35906042342
6503,84060,385970.47778236715
6504,84065,70221.47727415504
6505,84066,41999.44794908875
6506,84074,26312.04283328287
6507,84078,73111.6188255885
6508,84092,235547.04487809545
6509,84096,75836.93170100769
6510,84098,466478.5504997513
6511,84101,130120.97341083507
6512,84102,52569.10402100278
6513,84103,54486.84406127634
6514,84106,13956554740.989233
6515,84108,233663.0557756749
6516,84111,100978.13728721526
6517,84117,78020.90874659452
6518,84121,99728.39459313621
6519,84124,64871.02140288501
6520,84310,286023.04848974117
6521,84401,79670.83692304276
6522,84404,30272.7063191139
6523,84532,88906.29682591173
6524,84604,187266.08455689196
6525,84651,40723.75258298842
6526,84660,27905.518593964072
6527,84663,172675.45897160433
6528,84719,25481.62626511122
6529,84720,15716.082024309237
6530,84721,32895.29099728227
6531,84737,78552.76999148684
6532,84741,44634.709343957715
6533,84762,128740.30331698032
6534,84770,40982.16394779553
6535,84780,46946.05553875666
6536,84790,33614.44038896003
6537,85006,23122.664113179897
6538,85008,16657.460191433835
6539,85009,19638.749689144177
6540,85012,133469.21130798818
6541,85013,47148.72108874013
6542,85014,30404.16197714157
6543,85015,35368.214662547165
6544,85016,95367.40198441235
6545,85018,148418.9555166406
6546,85020,48486.96767584314
6547,85021,30459.892716884362
6548,85022,31725.89293143192
6549,85023,37787.29296679936
6550,85027,34471.84560264458
6551,85029,31194.303123393533
6552,85032,37974.57881380457
6553,85033,12374.227407329246
6554,85037,16934.75445180657
6555,85041,40243.30052394749
6556,85042,29751.65066480794
6557,85044,13075.529046539854
6558,85048,46599.37111634641
6559,85050,66044.45626910197
6560,85051,17702.486663817803
6561,85085,48776.35370309984
6562,85086,87985.48874509816
6563,85087,23119.901747511216
6564,85118,59804.124721750944
6565,85119,82947.17178478473
6566,85122,22132.4051984468
6567,85132,5901.292431576218
6568,85138,12741.864963073787
6569,85140,16343.675825263797
6570,85142,33394.25759073177
6571,85143,27005.357621835145
6572,85202,16698.905858631664
6573,85205,15910.286537199823
6574,85206,14178.44364737009
6575,85207,66296.83861858975
6576,85209,21254.445629114995
6577,85212,27692.146968996545
6578,85213,83645.30496252977
6579,85225,27318.821815137857
6580,85226,18036.19694502086
6581,85233,49970.37750161204
6582,85234,28589.924770713205
6583,85248,33458.20386555915
6584,85249,46571.46628574307
6585,85250,21623.331783125996
6586,85251,75098.11096773087
6587,85253,69305.50305110791
6588,85254,38987.05790167596
6589,85255,116050.29597591727
6590,85257,55507.184821166826
6591,85258,76420.99776817465
6592,85259,257417.41979144892
6593,85260,88011.86198055476
6594,85262,354602.8153966607
6595,85263,89283.59308916598
6596,85266,98457.0614963527
6597,85268,27401.058032158257
6598,85281,32165.417320900073
6599,85282,44965.498712216024
6600,85283,28345.816156728393
6601,85286,40366.75956655437
6602,85295,16736.37741133679
6603,85296,52313.98704758522
6604,85298,51436.99413261336
6605,85308,40912.08924264364
6606,85326,29982.262582827014
6607,85331,41522.66876228928
6608,85338,17917.410670014262
6609,85339,30332.35845309617
6610,85340,23607.422029716185
6611,85344,312873.65052326943
6612,85345,23037.54492319727
6613,85351,17885.297218743563
6614,85364,23798.799921943246
6615,85365,20584.998426478094
6616,85367,20866.786218262965
6617,85373,24178.91712807274
6618,85374,19470.823446295923
6619,85375,37006.65720534744
6620,85377,245966.15023571643
6621,85379,16312.582949776704
6622,85382,40127.32371606431
6623,85383,13662.010307234545
6624,85387,28634.066343433908
6625,85388,5823.843792496729
6626,85390,89129.17888830176
6627,85395,41521.79690671349
6628,85396,9134.765096534613
6629,85541,118898.0107406573
6630,85602,77582.24267674626
6631,85603,22733.831177658285
6632,85607,14610.635983191782
6633,85614,10238.270808388395
6634,85621,222899.19753348653
6635,85622,49608.31552113157
6636,85625,177701.42871586242
6637,85629,11407.42616019579
6638,85635,7216.37666465682
6639,85641,22007.6618039725
6640,85643,19056.6163384815
6641,85646,19102.0981020382
6642,85648,24116.997324648666
6643,85653,24030.41506316582
6644,85658,43096.115746742675
6645,85701,41823.19629088709
6646,85704,41933.90439084351
6647,85705,17542.55525386625
6648,85710,15608.692293601016
6649,85711,47614.896249610836
6650,85712,28879.95104048633
6651,85713,19732.27958628074
6652,85715,7682.060566033655
6653,85716,28926.150375100926
6654,85718,21644.67344596836
6655,85719,10718.728672784799
6656,85730,18585.312119066522
6657,85737,21109.691012825802
6658,85739,34415.32387806769
6659,85742,22756.75748360207
6660,85743,26428.89173943718
6661,85745,29123.680815865926
6662,85747,29675.939902214017
6663,85749,60047.97231377218
6664,85750,50903.96611761607
6665,85755,34271.54735967565
6666,85901,25075.78158527088
6667,85929,202429.78301441457
6668,85935,54012.45163016397
6669,86001,69622.4637615376
6670,86004,17807.758256220117
6671,86005,265005.105285035
6672,86301,41451.9800662875
6673,86303,83802.27045445656
6674,86305,39703.83883259977
6675,86314,14751.45278295063
6676,86323,70511.17674415548
6677,86326,17704.87846559027
6678,86327,41622.89462858271
6679,86336,242776.67579611883
6680,86401,28662.207261723288
6681,86403,20653.517748342223
6682,86404,23493.356193400876
6683,86406,37521.14382524979
6684,86409,13233.471575061401
6685,86426,12850.988649528874
6686,86429,76872.0342864169
6687,86442,22239.18807231103
6688,87002,25837.4383263083
6689,87020,24212.614249006136
6690,87031,19012.863843195275
6691,87102,26005.326663987413
6692,87105,31946.700515189474
6693,87106,45655.815075738086
6694,87107,51565.458215102284
6695,87108,26558.922601596
6696,87109,15684.82171520607
6697,87110,28907.21210398756
6698,87111,15179.518722337358
6699,87112,8473.302066462391
6700,87114,31882.82481310161
6701,87120,42332.36610647743
6702,87121,21505.844120781083
6703,87122,70547.25863145091
6704,87123,14726.875195494882
6705,87124,20586.08371936332
6706,87144,41073.64242889323
6707,87301,38223.14590843584
6708,87401,12579.124875901369
6709,87402,29970.96214114679
6710,87410,37802.77116439229
6711,87413,36728.61825992715
6712,87501,106511.50134043016
6713,87505,27934.74361113442
6714,87506,148438.30827202392
6715,87507,9951.71633311484
6716,87508,77965.61500916193
6717,87520,166023.59638493342
6718,87571,93143.93796002542
6719,87701,55191.026387752354
6720,87710,46985.187444729716
6721,87740,27915.78666488164
6722,87901,34176.51116874597
6723,87935,30558.774932027074
6724,88001,7084.192442806555
6725,88005,33709.969961192255
6726,88007,18252.503311835273
6727,88008,28610.07458193456
6728,88011,14876.838479433296
6729,88012,26734.070031876046
6730,88021,45818.12879024614
6731,88030,4056.7115627997664
6732,88061,44336.62696027675
